studyId	studyType	analysisFlag	qualityControl	isCurated
GCST90277649			Failed summary statistics quality control	TRUE
GCST90277757			Failed summary statistics quality control	TRUE
GCST90302710				TRUE
GCST90302824				TRUE
GCST90302827				TRUE
GCST90277569			Failed summary statistics quality control	TRUE
GCST90277676			Failed summary statistics quality control	TRUE
GCST90302766				TRUE
GCST90302806				TRUE
GCST90277685			Failed summary statistics quality control	TRUE
GCST90309877				TRUE
GCST90301218			Failed summary statistics quality control	TRUE
GCST90302675				TRUE
GCST90309906				TRUE
GCST90301212			Failed summary statistics quality control	TRUE
GCST90302853				TRUE
GCST90302683				TRUE
GCST90277598			Failed summary statistics quality control	TRUE
GCST90277840			Failed summary statistics quality control	TRUE
GCST90301219			Failed summary statistics quality control	TRUE
GCST90309849				TRUE
GCST90310191				TRUE
GCST90302718				TRUE
GCST90302726				TRUE
GCST90302843				TRUE
GCST90277576			Failed summary statistics quality control	TRUE
GCST90277694			Failed summary statistics quality control	TRUE
GCST90302751				TRUE
GCST90302799				TRUE
GCST90277682			Failed summary statistics quality control	TRUE
GCST90309876				TRUE
GCST90309893				TRUE
GCST90164346				TRUE
GCST90277572			Failed summary statistics quality control	TRUE
GCST90277790			Failed summary statistics quality control	TRUE
GCST90309832				TRUE
GCST90309895				TRUE
GCST90302788				TRUE
GCST90277641			Failed summary statistics quality control	TRUE
GCST90277733			Failed summary statistics quality control	TRUE
GCST90310179				TRUE
GCST90302850				TRUE
GCST90302650				TRUE
GCST90302802				TRUE
GCST90277634			Failed summary statistics quality control	TRUE
GCST90309851				TRUE
GCST90310150				TRUE
GCST90292594			Failed summary statistics quality control	TRUE
GCST90270063			Failed summary statistics quality control	TRUE
GCST90302688				TRUE
GCST90302849				TRUE
GCST90277704			Failed summary statistics quality control	TRUE
GCST90277580			Failed summary statistics quality control	TRUE
GCST90277700			Failed summary statistics quality control	TRUE
GCST90302649				TRUE
GCST90302829				TRUE
GCST90277776			Failed summary statistics quality control	TRUE
GCST90309900				TRUE
GCST90301182			Failed summary statistics quality control	TRUE
GCST90164636				TRUE
GCST90277762			Failed summary statistics quality control	TRUE
GCST90277769			Failed summary statistics quality control	TRUE
GCST90277789			Failed summary statistics quality control	TRUE
GCST90309901				TRUE
GCST90309915				TRUE
GCST90302692				TRUE
GCST90277630			Failed summary statistics quality control	TRUE
GCST90277670			Failed summary statistics quality control	TRUE
GCST90277707			Failed summary statistics quality control	TRUE
GCST90277740			Failed summary statistics quality control	TRUE
GCST90277777			Failed summary statistics quality control	TRUE
GCST90277879			Failed summary statistics quality control	TRUE
GCST90302745				TRUE
GCST90302811				TRUE
GCST90302815				TRUE
GCST90277724			Failed summary statistics quality control	TRUE
GCST90277755			Failed summary statistics quality control	TRUE
GCST90277806			Failed summary statistics quality control	TRUE
GCST90309886				TRUE
GCST90310139				TRUE
GCST90310184				TRUE
GCST90292548				TRUE
GCST90277708			Failed summary statistics quality control	TRUE
GCST90309861				TRUE
GCST90310151				TRUE
GCST90270052			Failed summary statistics quality control	TRUE
GCST90301210			Failed summary statistics quality control	TRUE
GCST90302661				TRUE
GCST90277574			Failed summary statistics quality control	TRUE
GCST90309830				TRUE
GCST90310161				TRUE
GCST90277573			Failed summary statistics quality control	TRUE
GCST90310152				TRUE
GCST90310195				TRUE
GCST90309865				TRUE
GCST90310137				TRUE
GCST90277773			Failed summary statistics quality control	TRUE
GCST90277864			Failed summary statistics quality control	TRUE
GCST90301204			Failed summary statistics quality control	TRUE
GCST90301207			Failed summary statistics quality control	TRUE
GCST90277571			Failed summary statistics quality control	TRUE
GCST90277646			Failed summary statistics quality control	TRUE
GCST90277703			Failed summary statistics quality control	TRUE
GCST90302665				TRUE
GCST90270059			Failed summary statistics quality control	TRUE
GCST90302664				TRUE
GCST90302833				TRUE
GCST90277557			Failed summary statistics quality control	TRUE
GCST90277638			Failed summary statistics quality control	TRUE
GCST90277783			Failed summary statistics quality control	TRUE
GCST90310153				TRUE
GCST90161216				TRUE
GCST90302697				TRUE
GCST90302743				TRUE
GCST90277577			Failed summary statistics quality control	TRUE
GCST90309854				TRUE
GCST90309910				TRUE
GCST90277620			Failed summary statistics quality control	TRUE
GCST90309825				TRUE
GCST90309888				TRUE
GCST90310154				TRUE
GCST90302839				TRUE
GCST90277559			Failed summary statistics quality control	TRUE
GCST90277699			Failed summary statistics quality control	TRUE
GCST90277887			Failed summary statistics quality control	TRUE
GCST90309899				TRUE
GCST90310294				TRUE
GCST90310296				TRUE
GCST90301193			Failed summary statistics quality control	TRUE
GCST90302657				TRUE
GCST90277696			Failed summary statistics quality control	TRUE
GCST90309833				TRUE
GCST90302851				TRUE
GCST90302845				TRUE
GCST90277565			Failed summary statistics quality control	TRUE
GCST90277566			Failed summary statistics quality control	TRUE
GCST90277742			Failed summary statistics quality control	TRUE
GCST90277811			Failed summary statistics quality control	TRUE
GCST90302791				TRUE
GCST90302823				TRUE
GCST90277726			Failed summary statistics quality control	TRUE
GCST90309875				TRUE
GCST90302807				TRUE
GCST90277560			Failed summary statistics quality control	TRUE
GCST90277763			Failed summary statistics quality control	TRUE
GCST90292591			Failed summary statistics quality control	TRUE
GCST90059954				TRUE
GCST90301223			Failed summary statistics quality control	TRUE
GCST90301234			Failed summary statistics quality control	TRUE
GCST90302654				TRUE
GCST90302698				TRUE
GCST90309834				TRUE
GCST90309921				TRUE
GCST90310171				TRUE
GCST90277752			Failed summary statistics quality control	TRUE
GCST90277730			Failed summary statistics quality control	TRUE
GCST90277815			Failed summary statistics quality control	TRUE
GCST90309870				TRUE
GCST90277770			Failed summary statistics quality control	TRUE
GCST90277822			Failed summary statistics quality control	TRUE
GCST90309824				TRUE
GCST90060020				TRUE
GCST90297840			Failed summary statistics quality control	TRUE
GCST90277718			Failed summary statistics quality control	TRUE
GCST90309869				TRUE
GCST90302727				TRUE
GCST90277626			Failed summary statistics quality control	TRUE
GCST90309840				TRUE
GCST90309874				TRUE
GCST90164138				TRUE
GCST90302689				TRUE
GCST90277764			Failed summary statistics quality control	TRUE
GCST90277875			Failed summary statistics quality control	TRUE
GCST90309908				TRUE
GCST90309924				TRUE
GCST90310146				TRUE
GCST90310187				TRUE
GCST90310192				TRUE
GCST90292596			Failed summary statistics quality control	TRUE
GCST90301194			Failed summary statistics quality control	TRUE
GCST90277589			Failed summary statistics quality control	TRUE
GCST90301217			Failed summary statistics quality control	TRUE
GCST90164026				TRUE
GCST90302837				TRUE
GCST90277607			Failed summary statistics quality control	TRUE
GCST90277650			Failed summary statistics quality control	TRUE
GCST90277686			Failed summary statistics quality control	TRUE
GCST90309863				TRUE
GCST90310143				TRUE
GCST90301192			Failed summary statistics quality control	TRUE
GCST90297838			Failed summary statistics quality control	TRUE
GCST90277629			Failed summary statistics quality control	TRUE
GCST90309820				TRUE
GCST90161201				TRUE
GCST90302728				TRUE
GCST90302740				TRUE
GCST90302800				TRUE
GCST90271939			Failed summary statistics quality control	TRUE
GCST90277578			Failed summary statistics quality control	TRUE
GCST90309831				TRUE
GCST90302763				TRUE
GCST90302793				TRUE
GCST90277709			Failed summary statistics quality control	TRUE
GCST90277734			Failed summary statistics quality control	TRUE
GCST90277749			Failed summary statistics quality control	TRUE
GCST90277828			Failed summary statistics quality control	TRUE
GCST90270061			Failed summary statistics quality control	TRUE
GCST90302753				TRUE
GCST90302770				TRUE
GCST90302792				TRUE
GCST90277732			Failed summary statistics quality control	TRUE
GCST90277873			Failed summary statistics quality control	TRUE
GCST90302738				TRUE
GCST90302822				TRUE
GCST90277845			Failed summary statistics quality control	TRUE
GCST90164002				TRUE
GCST90277860			Failed summary statistics quality control	TRUE
GCST90309836				TRUE
GCST90309848				TRUE
GCST90129459				TRUE
GCST90302705				TRUE
GCST90277633			Failed summary statistics quality control	TRUE
GCST90277657			Failed summary statistics quality control	TRUE
GCST90277808			Failed summary statistics quality control	TRUE
GCST90277814			Failed summary statistics quality control	TRUE
GCST90277817			Failed summary statistics quality control	TRUE
GCST90277890			Failed summary statistics quality control	TRUE
GCST90302670				TRUE
GCST90277628			Failed summary statistics quality control	TRUE
GCST90277658			Failed summary statistics quality control	TRUE
GCST90277723			Failed summary statistics quality control	TRUE
GCST90309866				TRUE
GCST90277767			Failed summary statistics quality control	TRUE
GCST90277872			Failed summary statistics quality control	TRUE
GCST90310142				TRUE
GCST90301199			Failed summary statistics quality control	TRUE
GCST90302789				TRUE
GCST90277611			Failed summary statistics quality control	TRUE
GCST90277665			Failed summary statistics quality control	TRUE
GCST90277797			Failed summary statistics quality control	TRUE
GCST90277826			Failed summary statistics quality control	TRUE
GCST90309871				TRUE
GCST90277792			Failed summary statistics quality control	TRUE
GCST90310188				TRUE
GCST90302752				TRUE
GCST90277669			Failed summary statistics quality control	TRUE
GCST90277786			Failed summary statistics quality control	TRUE
GCST90277803			Failed summary statistics quality control	TRUE
GCST90270062			Failed summary statistics quality control	TRUE
GCST90302762				TRUE
GCST90277745			Failed summary statistics quality control	TRUE
GCST90277760			Failed summary statistics quality control	TRUE
GCST90277891			Failed summary statistics quality control	TRUE
GCST90301184			Failed summary statistics quality control	TRUE
GCST90301232			Failed summary statistics quality control	TRUE
GCST90277748			Failed summary statistics quality control	TRUE
GCST90277775			Failed summary statistics quality control	TRUE
GCST90309835				TRUE
GCST90309892				TRUE
GCST90310170				TRUE
GCST90302816				TRUE
GCST90302826				TRUE
GCST90277595			Failed summary statistics quality control	TRUE
GCST90277637			Failed summary statistics quality control	TRUE
GCST90277728			Failed summary statistics quality control	TRUE
GCST90277659			Failed summary statistics quality control	TRUE
GCST90277613			Failed summary statistics quality control	TRUE
GCST90277647			Failed summary statistics quality control	TRUE
GCST90310169				TRUE
GCST90310199				TRUE
GCST90302810				TRUE
GCST90277837			Failed summary statistics quality control	TRUE
GCST90164513				TRUE
GCST90302803				TRUE
GCST90277841			Failed summary statistics quality control	TRUE
GCST90309844				TRUE
GCST90310185				TRUE
GCST90302682				TRUE
GCST90277661			Failed summary statistics quality control	TRUE
GCST90277827			Failed summary statistics quality control	TRUE
GCST90277883			Failed summary statistics quality control	TRUE
GCST90270057			Failed summary statistics quality control	TRUE
GCST90302768				TRUE
GCST90277780			Failed summary statistics quality control	TRUE
GCST90301189			Failed summary statistics quality control	TRUE
GCST90301237			Failed summary statistics quality control	TRUE
GCST90302747				TRUE
GCST90302818				TRUE
GCST90302830				TRUE
GCST90277690			Failed summary statistics quality control	TRUE
GCST90277698			Failed summary statistics quality control	TRUE
GCST90277850			Failed summary statistics quality control	TRUE
GCST90277853			Failed summary statistics quality control	TRUE
GCST90309858				TRUE
GCST90310182				TRUE
GCST90310193				TRUE
GCST90060054				TRUE
GCST90301211			Failed summary statistics quality control	TRUE
GCST90302847				TRUE
GCST90277799			Failed summary statistics quality control	TRUE
GCST90277871			Failed summary statistics quality control	TRUE
GCST90292598			Failed summary statistics quality control	TRUE
GCST90164274				TRUE
GCST90164444				TRUE
GCST90302678				TRUE
GCST90302701				TRUE
GCST90309930				TRUE
GCST90301208			Failed summary statistics quality control	TRUE
GCST90301230			Failed summary statistics quality control	TRUE
GCST90277586			Failed summary statistics quality control	TRUE
GCST90277729			Failed summary statistics quality control	TRUE
GCST90277781			Failed summary statistics quality control	TRUE
GCST90309903				TRUE
GCST90310172				TRUE
GCST90301186			Failed summary statistics quality control	TRUE
GCST90277643			Failed summary statistics quality control	TRUE
GCST90297829			Failed summary statistics quality control	TRUE
GCST90302714				TRUE
GCST90309890				TRUE
GCST90277782			Failed summary statistics quality control	TRUE
GCST90309839				TRUE
GCST90013791			Failed summary statistics quality control	TRUE
GCST90302690				TRUE
GCST90277735			Failed summary statistics quality control	TRUE
GCST90302653				TRUE
GCST90277678			Failed summary statistics quality control	TRUE
GCST90277813			Failed summary statistics quality control	TRUE
GCST90277867			Failed summary statistics quality control	TRUE
GCST90309841				TRUE
GCST90302669				TRUE
GCST90302737				TRUE
GCST90277791			Failed summary statistics quality control	TRUE
GCST90277847			Failed summary statistics quality control	TRUE
GCST90164539				TRUE
GCST90302658				TRUE
GCST90302809				TRUE
GCST90277636			Failed summary statistics quality control	TRUE
GCST90309882				TRUE
GCST90302756				TRUE
GCST90302836				TRUE
GCST90277591			Failed summary statistics quality control	TRUE
GCST90277662			Failed summary statistics quality control	TRUE
GCST90277798			Failed summary statistics quality control	TRUE
GCST90309916				TRUE
GCST90310140				TRUE
GCST90277587			Failed summary statistics quality control	TRUE
GCST90277619			Failed summary statistics quality control	TRUE
GCST90277697			Failed summary statistics quality control	TRUE
GCST90310156				TRUE
GCST90310177				TRUE
GCST90301216			Failed summary statistics quality control	TRUE
GCST90277820			Failed summary statistics quality control	TRUE
GCST90309929				TRUE
GCST90270060			Failed summary statistics quality control	TRUE
GCST90302831				TRUE
GCST90277604			Failed summary statistics quality control	TRUE
GCST90302695				TRUE
GCST90302734				TRUE
GCST90277593			Failed summary statistics quality control	TRUE
GCST90277710			Failed summary statistics quality control	TRUE
GCST90277716			Failed summary statistics quality control	TRUE
GCST90310163				TRUE
GCST90164506				TRUE
GCST90277705			Failed summary statistics quality control	TRUE
GCST90277809			Failed summary statistics quality control	TRUE
GCST90164516				TRUE
GCST90302709				TRUE
GCST90302777				TRUE
GCST90302814				TRUE
GCST90302838				TRUE
GCST90310158				TRUE
GCST90309821				TRUE
GCST90309864				TRUE
GCST90302652				TRUE
GCST90301215			Failed summary statistics quality control	TRUE
GCST90302674				TRUE
GCST90277608			Failed summary statistics quality control	TRUE
GCST90277738			Failed summary statistics quality control	TRUE
GCST90301180			Failed summary statistics quality control	TRUE
GCST90301213			Failed summary statistics quality control	TRUE
GCST90277644			Failed summary statistics quality control	TRUE
GCST90164202				TRUE
GCST90164660				TRUE
GCST90302724				TRUE
GCST90302729				TRUE
GCST90302773				TRUE
GCST90310178				TRUE
GCST90302783				TRUE
GCST90302820				TRUE
GCST90277870			Failed summary statistics quality control	TRUE
GCST90309891				TRUE
GCST90310155				TRUE
GCST90310165				TRUE
GCST90302662				TRUE
GCST90302708				TRUE
GCST90302760				TRUE
GCST90302786				TRUE
GCST90302825				TRUE
GCST90277863			Failed summary statistics quality control	TRUE
GCST90302852				TRUE
GCST90302679				TRUE
GCST90302725				TRUE
GCST90277579			Failed summary statistics quality control	TRUE
GCST90277642			Failed summary statistics quality control	TRUE
GCST90277717			Failed summary statistics quality control	TRUE
GCST90309819				TRUE
GCST90302660				TRUE
GCST90277610			Failed summary statistics quality control	TRUE
GCST90277884			Failed summary statistics quality control	TRUE
GCST90297835			Failed summary statistics quality control	TRUE
GCST90302771				TRUE
GCST90277599			Failed summary statistics quality control	TRUE
GCST90277711			Failed summary statistics quality control	TRUE
GCST90277759			Failed summary statistics quality control	TRUE
GCST90277843			Failed summary statistics quality control	TRUE
GCST90310148				TRUE
GCST90310149				TRUE
GCST90096898				TRUE
